LIDNUM	LAT	LONG	MAX_AGE	MIN_AGE	BFA_MAX	BFA_MIN	COUNTRY	ORDER	FAMILY	SUBFAMILY	GENUS	SPECIES	TCRWNHT	CROWNTYP	DIET_1	SVLENGTH	BODYMASS	GENUSSPECIES	HYP	TIME_UNIT	MEAN_AGE_COMPUTED	MEAN_AGE	LOCALITY
10667	41.2	-119.316667	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Desmatippus	avus	mes	L2212	p	NA	114000	Desmatippusavus	2	Barstovian-1	15.4	15.4	10667
10667	41.2	-119.316667	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Equinae	Merychippus	gunteri	mes	L2323	p	NA	91400	Merychippusgunteri	2	Barstovian-1	15.4	15.4	10667
10667	41.2	-119.316667	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Equinae	Merychippus	californicus	mes	L2323	p	NA	NA	Merychippuscalifornicus	2	Barstovian-1	15.4	15.4	10667
10667	41.2	-119.316667	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Equinae	Merychippus	brevidontus	mes	L2323	p	NA	NA	Merychippusbrevidontus	2	Barstovian-1	15.4	15.4	10667
10667	41.2	-119.316667	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Chalicotheriidae	NA	Moropus	merriami	bra	LM222	p	NA	NA	Moropusmerriami	1	Barstovian-1	15.4	15.4	10667
10667	41.2	-119.316667	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Rhinocerotidae	Aceratheriinae	Aphelops	megalodus	mes	L2212	p	NA	1480000	Aphelopsmegalodus	2	Barstovian-1	15.4	15.4	10667
10669	40.966667	-115.973333	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Brachycrus	buwaldi	mes	L2220	p	NA	NA	Brachycrusbuwaldi	2	Barstovian-1	15.4	15.4	10669
10669	40.966667	-115.973333	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Camelidae	Camelinae	Hesperocamelus	stylodon	mes	L2220	p	NA	NA	Hesperocamelusstylodon	2	Barstovian-1	15.4	15.4	10669
10669	40.966667	-115.973333	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Camelidae	Camelinae	Aepycamelus	NA	mes	L2220	p	NA	NA	NA	2	Barstovian-1	15.4	15.4	10669
10669	40.966667	-115.973333	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Parahippus	NA	mes	L2212	p	NA	NA	NA	2	Barstovian-1	15.4	15.4	10669
10670	39.261389	-117.908056	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Merychyus	smithi	mes	L2220	p	NA	NA	Merychyussmithi	2	Barstovian-1	15.4	15.4	10670
10670	39.261389	-117.908056	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Chalicotheriidae	NA	Moropus	merriami	bra	LM222	p	NA	NA	Moropusmerriami	1	Barstovian-1	15.4	15.4	10670
10674	38.586111	-117.926389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Camelidae	Camelinae	Aepycamelus	stocki	mes	L2220	p	NA	NA	Aepycamelusstocki	2	Barstovian-1	15.4	15.4	10674
10674	38.586111	-117.926389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Dromomerycidae	Dromomerycinae	Dromomeryx	NA	bra	L2220	p	NA	NA	NA	1	Barstovian-1	15.4	15.4	10674
10674	38.586111	-117.926389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Paracosoryx	loxoceros	hyp	L2220	p	NA	NA	Paracosoryxloxoceros	3	Barstovian-1	15.4	15.4	10674
10674	38.586111	-117.926389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Meryceros	hookwayi	hyp	L2220	p	NA	NA	Meryceroshookwayi	3	Barstovian-1	15.4	15.4	10674
10674	38.586111	-117.926389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Hypohippus	affinis	bra	L2212	p	NA	NA	Hypohippusaffinis	1	Barstovian-1	15.4	15.4	10674
10674	38.586111	-117.926389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Anchitheriinae	Hypohippus	osborni	bra	L2212	p	NA	NA	Hypohippusosborni	1	Barstovian-1	15.4	15.4	10674
10674	38.586111	-117.926389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Equinae	Scaphohippus	sumani	mes	L2323	p	NA	NA	Scaphohippussumani	2	Barstovian-1	15.4	15.4	10674
10674	38.586111	-117.926389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Equinae	Merychippus	calamarius	mes	L2323	p	NA	137000	Merychippuscalamarius	2	Barstovian-1	15.4	15.4	10674
10674	38.586111	-117.926389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Equinae	Merychippus	californicus	mes	L2323	p	NA	NA	Merychippuscalifornicus	2	Barstovian-1	15.4	15.4	10674
10674	38.586111	-117.926389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Chalicotheriidae	NA	Moropus	merriami	bra	LM222	p	NA	NA	Moropusmerriami	1	Barstovian-1	15.4	15.4	10674
10674	38.586111	-117.926389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Rhinocerotidae	Aceratheriinae	Aphelops	megalodus	mes	L2212	p	NA	1480000	Aphelopsmegalodus	2	Barstovian-1	15.4	15.4	10674
10674	38.586111	-117.926389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Rhinocerotidae	Aceratheriinae	Peraceras	superciliosum	mes	L2212	p	NA	NA	Peracerassuperciliosum	2	Barstovian-1	15.4	15.4	10674
10674	38.586111	-117.926389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	medicornutum	hyp	L2212	p	NA	2420000	Teleocerasmedicornutum	3	Barstovian-1	15.4	15.4	10674
10674	38.586111	-117.926389	16	14.8	Barstovian-1	Barstovian-1	United States of America	Perissodactyla	Equidae	Equinae	Pliohippus	tehonense	hyp	L2323	p	NA	NA	Pliohippustehonense	3	Barstovian-1	15.4	15.4	10674
10675	38.603611	-117.843056	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Proboscidea	Gomphotheriidae	NA	Gomphotherium	NA	bra	RMM00	p	NA	NA	NA	1	Clarendonian-2	11.1	11.1	10675
10675	38.603611	-117.843056	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Paracosoryx	alticornis	hyp	L2220	p	NA	NA	Paracosoryxalticornis	3	Clarendonian-2	11.1	11.1	10675
10675	38.603611	-117.843056	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Camelidae	Protolabinae	Protolabis	coartatus	mes	L2220	p	NA	NA	Protolabiscoartatus	2	Clarendonian-2	11.1	11.1	10675
10675	38.603611	-117.843056	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Camelidae	Camelinae	Aepycamelus	robustus	mes	L2220	p	NA	NA	Aepycamelusrobustus	2	Clarendonian-2	11.1	11.1	10675
10675	38.603611	-117.843056	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Camelidae	Camelinae	Megatylopus	NA	mes	L2220	p	NA	NA	NA	2	Clarendonian-2	11.1	11.1	10675
10675	38.603611	-117.843056	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Paracosoryx	loxoceros	hyp	L2220	p	NA	NA	Paracosoryxloxoceros	3	Clarendonian-2	11.1	11.1	10675
10675	38.603611	-117.843056	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Cosoryx	cerrosensis	hyp	L2220	p	NA	NA	Cosoryxcerrosensis	3	Clarendonian-2	11.1	11.1	10675
10675	38.603611	-117.843056	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Merycodus	NA	hyp	L2220	p	NA	NA	NA	3	Clarendonian-2	11.1	11.1	10675
10675	38.603611	-117.843056	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Perissodactyla	Equidae	Anchitheriinae	Hypohippus	nevadensis	bra	L2212	p	NA	NA	Hypohippusnevadensis	1	Clarendonian-2	11.1	11.1	10675
10675	38.603611	-117.843056	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Perissodactyla	Equidae	Anchitheriinae	Megahippus	matthewi	bra	L2212	p	NA	523000	Megahippusmatthewi	1	Clarendonian-2	11.1	11.1	10675
10675	38.603611	-117.843056	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Perissodactyla	Equidae	Equinae	Cormohipparion	occidentale	hyp	L2323	p	NA	289000	Cormohipparionoccidentale	3	Clarendonian-2	11.1	11.1	10675
10675	38.603611	-117.843056	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Perissodactyla	Rhinocerotidae	Aceratheriinae	Aphelops	megalodus	mes	L2212	p	NA	1480000	Aphelopsmegalodus	2	Clarendonian-2	11.1	11.1	10675
10675	38.603611	-117.843056	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	major	hyp	L2212	p	NA	NA	Teleocerasmajor	3	Clarendonian-2	11.1	11.1	10675
10675	38.603611	-117.843056	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Perissodactyla	Equidae	Equinae	Cormohipparion	quinni	hyp	L2323	p	NA	NA	Cormohipparionquinni	3	Clarendonian-2	11.1	11.1	10675
10677	39.160833	-119.753889	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	medicornutum	hyp	L2212	p	NA	2420000	Teleocerasmedicornutum	3	Barstovian-2	13.65	13.65	10677
10679	40.094167	-117.577222	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Perissodactyla	Rhinocerotidae	Aceratheriinae	Aphelops	megalodus	mes	L2212	p	NA	1480000	Aphelopsmegalodus	2	Clarendonian-2	11.1	11.1	10679
10680	41.058056	-116.481667	14.8	12.5	Barstovian-2	Barstovian-2	United States of America	Perissodactyla	Rhinocerotidae	Aceratheriinae	Aphelops	megalodus	mes	L2212	p	NA	1480000	Aphelopsmegalodus	2	Barstovian-2	13.65	13.65	10680
10681	41.058056	-116.481667	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Merychyus	novomexicanus	mes	L2220	p	NA	15900	Merychyusnovomexicanus	2	Clarendonian-2	11.1	11.1	10681
10683	38.506667	-118.906111	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Merychyus	novomexicanus	mes	L2220	p	NA	15900	Merychyusnovomexicanus	2	Clarendonian-2	11.1	11.1	10683
10683	38.506667	-118.906111	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Perissodactyla	Equidae	Equinae	Hipparion	tehonense	hyp	L2323	p	NA	NA	Hippariontehonense	3	Clarendonian-2	11.1	11.1	10683
10683	38.506667	-118.906111	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Perissodactyla	Equidae	Equinae	Cormohipparion	occidentale	hyp	L2323	p	NA	289000	Cormohipparionoccidentale	3	Clarendonian-2	11.1	11.1	10683
10683	38.506667	-118.906111	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Perissodactyla	Equidae	Equinae	Pliohippus	NA	hyp	L2323	p	NA	NA	NA	3	Clarendonian-2	11.1	11.1	10683
10683	38.506667	-118.906111	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	fossiger	hyp	L2212	p	NA	NA	Teleocerasfossiger	3	Clarendonian-2	11.1	11.1	10683
10686	38.830278	-119.040278	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Proboscidea	Mammutidae	NA	Mammut	NA	bra	L3303	p	NA	NA	NA	1	Hemphillian-1	8.3	8.3	10686
10686	38.830278	-119.040278	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Artiodactyla	Camelidae	Camelinae	Megatylopus	NA	mes	L2220	p	NA	NA	NA	2	Hemphillian-1	8.3	8.3	10686
10686	38.830278	-119.040278	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Perissodactyla	Equidae	Equinae	Dinohippus	spectans	hyp	L2323	p	NA	NA	Dinohippusspectans	3	Hemphillian-1	8.3	8.3	10686
10686	38.830278	-119.040278	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Perissodactyla	Rhinocerotidae	Aceratheriinae	Aphelops	malacorhinus	mes	L2212	p	NA	NA	Aphelopsmalacorhinus	2	Hemphillian-1	8.3	8.3	10686
10686	38.830278	-119.040278	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	hicksi	hyp	L2212	p	NA	NA	Teleocerashicksi	3	Hemphillian-1	8.3	8.3	10686
10688	40.446389	-114.444444	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Camelidae	Protolabinae	Protolabis	NA	mes	L2220	p	NA	NA	NA	2	Clarendonian-2	11.1	11.1	10688
10688	40.446389	-114.444444	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Camelidae	Protolabinae	Michenia	NA	mes	L2220	p	NA	NA	NA	2	Clarendonian-2	11.1	11.1	10688
10688	40.446389	-114.444444	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Camelidae	Camelinae	Aepycamelus	NA	mes	L2220	p	NA	NA	NA	2	Clarendonian-2	11.1	11.1	10688
10688	40.446389	-114.444444	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Camelidae	Camelinae	Procamelus	NA	hyp	L2220	p	NA	NA	NA	3	Clarendonian-2	11.1	11.1	10688
10688	40.446389	-114.444444	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Artiodactyla	Antilocapridae	Merycodontinae	Cosoryx	furcatus	hyp	L2220	p	NA	12000	Cosoryxfurcatus	3	Clarendonian-2	11.1	11.1	10688
10688	40.446389	-114.444444	12.1	10.1	Clarendonian-2	Clarendonian-2	United States of America	Proboscidea	Gomphotheriidae	NA	Gomphotherium	productum	bra	R3300	p	NA	NA	Gomphotheriumproductum	1	Clarendonian-2	11.1	11.1	10688
10689	39.934722	-119.066111	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Proboscidea	Gomphotheriidae	NA	Gomphotherium	NA	bra	RMM00	p	NA	NA	NA	1	Clarendonian-3	9.55	9.55	10689
10689	39.934722	-119.066111	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Merychyus	major	mes	L2220	p	NA	NA	Merychyusmajor	2	Clarendonian-3	9.55	9.55	10689
10689	39.934722	-119.066111	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Artiodactyla	Camelidae	Camelinae	Aepycamelus	bradyi	mes	L2220	p	NA	NA	Aepycamelusbradyi	2	Clarendonian-3	9.55	9.55	10689
10689	39.934722	-119.066111	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Cormohipparion	occidentale	hyp	L2323	p	NA	289000	Cormohipparionoccidentale	3	Clarendonian-3	9.55	9.55	10689
10689	39.934722	-119.066111	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Equidae	Equinae	Pliohippus	NA	hyp	L2323	p	NA	NA	NA	3	Clarendonian-3	9.55	9.55	10689
10689	39.934722	-119.066111	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Tapiroidea	NA	Tapiroidea	NA	bra	NA	p	NA	NA	NA	1	Clarendonian-3	9.55	9.55	10689
10689	39.934722	-119.066111	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Rhinocerotidae	Aceratheriinae	Aphelops	megalodus	mes	L2212	p	NA	1480000	Aphelopsmegalodus	2	Clarendonian-3	9.55	9.55	10689
10689	39.934722	-119.066111	10.1	9	Clarendonian-3	Clarendonian-3	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	major	hyp	L2212	p	NA	NA	Teleocerasmajor	3	Clarendonian-3	9.55	9.55	10689
10692	41.311389	-117.7975	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Perissodactyla	Rhinocerotidae	Aceratheriinae	Aphelops	malacorhinus	mes	L2212	p	NA	NA	Aphelopsmalacorhinus	2	Hemphillian-1	8.3	8.3	10692
10693	41.925	-118.836111	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Proboscidea	Mammutidae	NA	Mammut	NA	bra	L3303	p	NA	NA	NA	1	Hemphillian-1	8.3	8.3	10693
10693	41.925	-118.836111	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Artiodactyla	Camelidae	Camelinae	Hemiauchenia	NA	mes	L2220	p	NA	NA	NA	2	Hemphillian-1	8.3	8.3	10693
10693	41.925	-118.836111	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Artiodactyla	Camelidae	Camelinae	Megatylopus	NA	mes	L2220	p	NA	NA	NA	2	Hemphillian-1	8.3	8.3	10693
10693	41.925	-118.836111	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Artiodactyla	Antilocapridae	Antilocaprinae	Sphenophalos	nevadanus	hyp	L2220	p	NA	NA	Sphenophalosnevadanus	3	Hemphillian-1	8.3	8.3	10693
10693	41.925	-118.836111	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Artiodactyla	Antilocapridae	Antilocaprinae	Ilingoceros	alexandrae	hyp	L2220	p	NA	30000	Ilingocerosalexandrae	3	Hemphillian-1	8.3	8.3	10693
10693	41.925	-118.836111	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Artiodactyla	Antilocapridae	Antilocaprinae	Ilingoceros	schizoceras	hyp	L2220	p	NA	NA	Ilingocerosschizoceras	3	Hemphillian-1	8.3	8.3	10693
10693	41.925	-118.836111	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Perissodactyla	Equidae	Equinae	Neohipparion	leptode	hyp	L2323	p	NA	NA	Neohipparionleptode	3	Hemphillian-1	8.3	8.3	10693
10693	41.925	-118.836111	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Perissodactyla	Equidae	Equinae	Dinohippus	NA	hyp	L2323	p	NA	NA	NA	3	Hemphillian-1	8.3	8.3	10693
10693	41.925	-118.836111	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Perissodactyla	Rhinocerotidae	Aceratheriinae	Aphelops	malacorhinus	mes	L2212	p	NA	NA	Aphelopsmalacorhinus	2	Hemphillian-1	8.3	8.3	10693
10693	41.925	-118.836111	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	fossiger	hyp	L2212	p	NA	NA	Teleocerasfossiger	3	Hemphillian-1	8.3	8.3	10693
10694	36.811111	-114.076389	9	7.6	Hemphillian-1	Hemphillian-1	United States of America	Artiodactyla	Camelidae	Camelinae	Alforjas	taylori	mes	L2220	p	NA	NA	Alforjastaylori	2	Hemphillian-1	8.3	8.3	10694
10695	40.63	-119.68	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Hemiauchenia	NA	mes	L2220	p	NA	NA	NA	2	Blancan-Early	3.7	3.7	10695
10696	37.64	-114.88	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Antilocapridae	Antilocaprinae	Texoceros	NA	hyp	L2220	p	NA	NA	NA	3	Blancan-Early	3.7	3.7	10696
10696	37.64	-114.88	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Bovidae	NA	Neotragocerus	NA	hyp	L2220	p	NA	NA	NA	3	Blancan-Early	3.7	3.7	10696
10696	37.64	-114.88	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Pliohippus	NA	hyp	L2323	p	NA	NA	NA	3	Blancan-Early	3.7	3.7	10696
10696	37.64	-114.88	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	hicksi	hyp	L2212	p	NA	NA	Teleocerashicksi	3	Blancan-Early	3.7	3.7	10696
10703	39.160833	-119.753889	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Artiodactyla	Camelidae	Camelinae	Hemiauchenia	NA	mes	L2220	p	NA	NA	NA	2	Hemphillian-4	5.4	5.4	10703
10703	39.160833	-119.753889	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Equidae	Equinae	Dinohippus	NA	hyp	L2323	p	NA	NA	NA	3	Hemphillian-4	5.4	5.4	10703
10703	39.160833	-119.753889	5.9	4.9	Hemphillian-4	Hemphillian-4	United States of America	Perissodactyla	Rhinocerotidae	Teleoceratinae	Teleoceras	NA	hyp	L2212	p	NA	NA	NA	3	Hemphillian-4	5.4	5.4	10703
10704	38.976667	-119.539722	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Tayassuidae	Tayassuinae	Platygonus	pearcei	bra	L2202	p	NA	NA	Platygonuspearcei	1	Blancan-Early	3.7	3.7	10704
10704	38.976667	-119.539722	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Camelidae	Camelinae	Hemiauchenia	blancoensis	mes	L2220	p	NA	NA	Hemiaucheniablancoensis	2	Blancan-Early	3.7	3.7	10704
10704	38.976667	-119.539722	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Artiodactyla	Cervidae	Odocoilini	Odocoileus	NA	bra	L2220	p	NA	NA	NA	1	Blancan-Early	3.7	3.7	10704
10704	38.976667	-119.539722	4.9	2.5	Blancan-Early	Blancan-Early	United States of America	Perissodactyla	Equidae	Equinae	Equus	simplicidens	hyp	L2323	p	NA	NA	Equussimplicidens	3	Blancan-Early	3.7	3.7	10704
10705	39.160833	-119.753889	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Artiodactyla	Camelidae	Camelinae	Gigantocamelus	spatula	hyp	L2220	p	NA	NA	Gigantocamelusspatula	3	Blancan-Late	2.2	2.2	10705
10705	39.160833	-119.753889	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Proboscidea	Mammutidae	NA	Mammut	americanum	bra	L3303	p	NA	NA	Mammutamericanum	1	Blancan-Late	2.2	2.2	10705
10705	39.160833	-119.753889	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Perissodactyla	Equidae	Equinae	Equus	giganteus	hyp	L2333	p	NA	NA	Equusgiganteus	3	Blancan-Late	2.2	2.2	10705
10709	39.160833	-119.753889	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Perissodactyla	Equidae	Equinae	Equus	NA	hyp	L2323	p	NA	NA	NA	3	Blancan-Late	2.2	2.2	10709
10709	39.160833	-119.753889	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Perissodactyla	Equidae	Equinae	Equus	idahoensis	hyp	L2333	p	NA	NA	Equusidahoensis	3	Blancan-Late	2.2	2.2	10709
10709	39.160833	-119.753889	2.5	1.9	Blancan-Late	Blancan-Late	United States of America	Perissodactyla	Equidae	Equinae	Equus	cumminsi	hyp	L2333	p	NA	NA	Equuscumminsi	3	Blancan-Late	2.2	2.2	10709
10629	34.866667	-116.423056	23	19.5	Arikareean-3	Arikareean-3	United States of America	Artiodactyla	Merycoidodontidae	Ticholeptinae	Merychyus	crabilli	mes	L2220	p	NA	NA	Merychyuscrabilli	2	Arikareean-3	21.25	21.25	10629
10629	34.866667	-116.423056	23	19.5	Arikareean-3	Arikareean-3	United States of America	Artiodactyla	Camelidae	Stenomylinae	Stenomylus	hitchcocki	hyp	L2220	p	NA	61000	Stenomylushitchcocki	3	Arikareean-3	21.25	21.25	10629
10630	34.861667	-116.425	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Artiodactyla	Camelidae	Protolabinae	Protolabis	NA	mes	L2220	p	NA	NA	NA	2	Hemingfordian-1	18.15	18.15	10630
10630	34.861667	-116.425	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Artiodactyla	Camelidae	Protolabinae	Michenia	agatensis	mes	L2220	p	NA	NA	Micheniaagatensis	2	Hemingfordian-1	18.15	18.15	10630
10632	38.555605	-121.468926	18.8	17.5	Hemingfordian-1	Hemingfordian-1	United States of America	Artiodactyla	Camelidae	Miolabinae	Paramiolabis	NA	mes	L2220	p	NA	NA	NA	2	Hemingfordian-1	18.15	18.15	10632
